Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
1/31/2020,Lynwood Hills,CA,San Diego-Carlsbad,San Diego County,Chula Vista,2862,2733,0.0009,0.0154,0.1031,1583
1/31/2020,Shurtleff,CA,Napa,Napa County,Napa,2865,2561,-0.0022,0.0033,0.0137,1439
1/31/2020,Upper Laurel,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,2867,2795,-0.0038,-0.0042,0.0215,1465
1/31/2020,White Rock,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Rancho Cordova,2894,1675,-0.0033,0.0086,0.0736,1252
1/31/2020,Playa Vista,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,2915,3799,-0.0035,-0.0067,-0.0249,4718
1/31/2020,Hidden Springs,CA,Riverside-San Bernardino-Ontario,Riverside County,Moreno Valley,2917,2264,0.0116,0.0296,0.097,2188
1/31/2020,Midtown,CA,San Diego-Carlsbad,San Diego County,San Diego,2924,2887,0.0007,-0.0306,0.0313,1627
1/31/2020,Southeast Village,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,2947,1684,0.0006,0.0165,0.038,1328
1/31/2020,Shandin Hills,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,2951,1564,0.0107,0.0286,0.0307,1648
1/31/2020,Tevis Ranch,CA,Bakersfield,Kern County,Bakersfield,2957,1641,-0.0041,0.0201,0.0038,1627
1/31/2020,Village 9,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,2967,1907,0.0089,0.0304,0.0822,1830
1/31/2020,Walteria,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Torrance,2969,2876,-0.0004,-0.0019,0.0045,1373
1/31/2020,Northwood Point,CA,Los Angeles-Long Beach-Anaheim,Orange County,Irvine,2971,2995,-0.0155,-0.0442,0.0151,3471
1/31/2020,North La Verne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,La Verne,2979,2921,-0.008,-0.0157,0.0064,2050
1/31/2020,Del Paso Heights,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3011,1549,0.0003,-0.0156,0.0353,1147
1/31/2020,Cordova Lane,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Rancho Cordova,3014,1812,-0.0118,0.0176,0.0483,1102
1/31/2020,Weibel,CA,San Francisco-Oakland-Hayward,Alameda County,Fremont,3031,4160,-0.0181,-0.0352,-0.0531,1572
1/31/2020,Floresta Gardens,CA,San Francisco-Oakland-Hayward,Alameda County,San Leandro,3036,2852,-0.0098,0.0177,0.0212,1551
1/31/2020,Mills Ranch,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Rancho Cordova,3040,1750,0.004,0.0161,0.0618,1643
1/31/2020,Gregory Gardens,CA,San Francisco-Oakland-Hayward,Contra Costa County,Pleasant Hill,3041,2936,0.0031,-0.0139,0.0036,4000
1/31/2020,Roseville - Fleet Ridge,CA,San Diego-Carlsbad,San Diego County,San Diego,3049,3064,-0.0137,-0.0464,0.0596,2064
1/31/2020,South Hagginwood,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3060,1526,0.0018,-0.004,0.0428,1415
1/31/2020,Willowcreek,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3065,2108,0.0191,0.0087,0.0439,1450
1/31/2020,Allendale,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3066,2704,0.0097,0.0093,0.0283,1163
1/31/2020,Roosevelt,CA,San Francisco-Oakland-Hayward,San Mateo County,Redwood City,3068,3348,-0.0035,-0.0033,0.0211,1386
1/31/2020,Mt. Carmel,CA,San Francisco-Oakland-Hayward,San Mateo County,Redwood City,3069,3478,-0.0033,-0.002,0.0348,1295
1/31/2020,Bluff Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Long Beach,3078,2268,-0.0013,0.0013,-0.0009,1256
1/31/2020,Millsmont,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3082,2742,-0.0061,0.0192,-0.0023,1625
1/31/2020,Alta Mesa,CA,Santa Maria-Santa Barbara,Santa Barbara County,Santa Barbara,3083,3733,0.0236,0.0179,-0.0077,1782
1/31/2020,Marina,CA,San Diego-Carlsbad,San Diego County,San Diego,3090,3432,0.0054,0.0101,0.119,4364
1/31/2020,Arlington South,CA,Riverside-San Bernardino-Ontario,Riverside County,Riverside,3094,2182,0.0124,0.0209,0.0839,1805
1/31/2020,Fox Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Culver City,3096,3344,-0.0008,0.0114,-0.0001,2137
1/31/2020,Central,CA,Napa,Napa County,Napa,3110,2631,0.001,0.0067,0.0262,1356
1/31/2020,The Oaks,CA,Bakersfield,Kern County,Bakersfield,3120,1557,-0.0028,0.0177,0.0395,1722
1/31/2020,Bixby Knolls,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Long Beach,3121,2261,-0.0146,-0.0078,-0.0167,1266
1/31/2020,Montclair,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3131,3060,0.0162,0.0044,-0.0098,2075
1/31/2020,Whitman-Mocine,CA,San Francisco-Oakland-Hayward,Alameda County,Hayward,3132,2787,-0.0034,0.0112,-0.0006,1388
1/31/2020,La Plaza,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3142,1568,-0.0079,0.0134,0.058,1098
1/31/2020,Junction West,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Roseville,3148,2436,-0.0038,-0.0214,0.0135,1743
1/31/2020,Presidio Heights,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,3154,5721,0.0035,-0.016,-0.0381,1060
1/31/2020,Madrona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Torrance,3158,2831,-0.0004,-0.0014,-0.0207,1726
1/31/2020,Shoreline West,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Mountain View,3160,3565,0.0096,-0.0115,0.0181,1253
1/31/2020,Riverview,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3175,1755,-0.0107,-0.0032,0.054,1181
1/31/2020,Eastmont Hills,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3176,2742,0.0089,0.0158,-0.0036,1506
1/31/2020,The Willows,CA,San Francisco-Oakland-Hayward,San Mateo County,Menlo Park,3197,3848,-0.0018,-0.0181,-0.0305,1360
1/31/2020,Strawberry,CA,San Francisco-Oakland-Hayward,Marin County,Mill Valley,3212,4784,0.0058,-0.0298,-0.0021,1345
1/31/2020,Avondale,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3229,1511,-0.0028,-0.0012,0.0322,1013
1/31/2020,Cipriani,CA,San Francisco-Oakland-Hayward,San Mateo County,Belmont,3236,3906,-0.0092,-0.0361,-0.0441,1649
1/31/2020,Aviara,CA,San Diego-Carlsbad,San Diego County,Carlsbad,3239,3523,0.0148,0.02,0.0183,1765
1/31/2020,Upper Market,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,3242,4486,-0.0007,-0.0024,-0.0156,1045
1/31/2020,Bethane,CA,Riverside-San Bernardino-Ontario,Riverside County,Moreno Valley,3244,1959,0.0088,0.0129,0.0808,1703
1/31/2020,Emerald Hills,CA,San Diego-Carlsbad,San Diego County,San Diego,3256,2445,0.0007,-0.0187,0.0016,1186
1/31/2020,New Monterey,CA,Salinas,Monterey County,Monterey,3262,2997,-0.0071,-0.0199,0.0541,1552
1/31/2020,Richmond Annex,CA,San Francisco-Oakland-Hayward,Contra Costa County,Richmond,3270,2670,0.0009,-0.0237,-0.001,2963
1/31/2020,North City Farms,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3279,1674,0.0024,0.007,0.0812,1040
1/31/2020,Northeast Hillsdale,CA,San Francisco-Oakland-Hayward,San Mateo County,San Mateo,3286,3887,-0.0017,-0.0043,-0.0018,1257
1/31/2020,Baywood Knolls,CA,San Francisco-Oakland-Hayward,San Mateo County,San Mateo,3289,4378,-0.0052,0.013,0.0578,1490
1/31/2020,Upper Land Park,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3295,2013,0.0014,0.0153,0.025,1182
1/31/2020,Woodside Plaza,CA,San Francisco-Oakland-Hayward,San Mateo County,Redwood City,3296,3937,0.0124,0.0013,-0.0004,1642
1/31/2020,South Shore,CA,San Francisco-Oakland-Hayward,Alameda County,Alameda,3297,3552,-0.0158,-0.0404,0.0116,1900
1/31/2020,Sequoyah,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3310,2827,0.0233,0.005,0.0072,2166
1/31/2020,Cajon,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3320,1749,0.0115,-0.0141,0.0608,1101
1/31/2020,South Oak Park,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3321,1530,0.0025,-0.0184,0.0639,1457
1/31/2020,Shadow Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,3328,3033,-0.017,-0.0008,-0.0296,1785
1/31/2020,Downtown Menlo Park,CA,San Francisco-Oakland-Hayward,San Mateo County,Menlo Park,3330,4443,-0.0074,-0.0363,-0.0367,1134
1/31/2020,Oak Park,CA,Stockton-Lodi,San Joaquin County,Stockton,3361,1538,0.0087,0.0088,0.0549,1103
1/31/2020,Fairview Park,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3368,3060,-0.0093,-0.0159,-0.0263,1164
1/31/2020,Marinwood,CA,San Francisco-Oakland-Hayward,Marin County,San Rafael,3369,3895,-0.0024,0.0177,0.025,1646
1/31/2020,Creekside,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3373,2110,0.0037,0.0302,0.077,1296
1/31/2020,Riviera - Westchester,CA,Bakersfield,Kern County,Bakersfield,3376,1399,0,0.0161,0.0368,1521
1/31/2020,North Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Claremont,3382,2575,-0.0136,-0.0335,-0.0182,1933
1/31/2020,NE - Sterling,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3384,1808,0.0054,0.0096,0.0297,1304
1/31/2020,Temescal,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3390,3119,0.0066,-0.0172,0.0046,1199
1/31/2020,Rolando Park,CA,San Diego-Carlsbad,San Diego County,San Diego,3395,2665,-0.0038,0.016,0.0457,1191
1/31/2020,North Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,Hayward,3398,2709,0.0069,0.0438,0.055,1481
1/31/2020,Park Santiago,CA,Los Angeles-Long Beach-Anaheim,Orange County,Santa Ana,3403,2945,-0.0017,-0.0085,0.0227,1252
1/31/2020,Chabot Park,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3405,2959,-0.0086,0.0028,-0.0914,1190
1/31/2020,Lower Riviera,CA,Santa Maria-Santa Barbara,Santa Barbara County,Santa Barbara,3406,4632,0.003,0.0124,0.0198,1180
1/31/2020,East Del Paso Heights,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3409,1464,0.013,0.0035,0.0368,1434
1/31/2020,May Valley,CA,San Francisco-Oakland-Hayward,Contra Costa County,Richmond,3410,2790,-0.0007,-0.0093,0.0184,3521
1/31/2020,Miraloma Park,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,3416,4594,0.0212,0.0023,-0.0093,2037
1/31/2020,Cameron Hills,CA,San Francisco-Oakland-Hayward,Alameda County,Fremont,3419,3707,-0.0108,0.0056,-0.0005,1129
1/31/2020,Woodbury,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Glendale,3423,2658,-0.0207,-0.0023,-0.0086,1061
1/31/2020,North Oak Park,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3437,1760,0.0066,0.008,0.0789,1332
1/31/2020,North Beach,CA,San Diego-Carlsbad,San Diego County,Carlsbad,3448,2938,0.0021,-0.0095,0.0422,1682
1/31/2020,Casablanca,CA,Riverside-San Bernardino-Ontario,Riverside County,Riverside,3459,2028,0.011,0.0199,0.0636,1283
1/31/2020,Wildwood Park,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3470,1704,0.009,0.0207,0.0534,1176
1/31/2020,Creekside,CA,Riverside-San Bernardino-Ontario,Riverside County,Moreno Valley,3487,1884,0.0032,0.0255,0.0855,1219
1/31/2020,Marina Area,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Long Beach,3492,3135,0.0239,0.0085,0.0149,2041
1/31/2020,Sharon Heights,CA,San Francisco-Oakland-Hayward,San Mateo County,Menlo Park,3499,4586,-0.0118,-0.0321,-0.0101,1692
1/31/2020,Cordova Vineyards,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Rancho Cordova,3511,1818,0.0085,0.0168,0.0928,1111
1/31/2020,Maidu,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Roseville,3514,2202,-0.0116,-0.0236,0.024,1214
1/31/2020,Stonegate,CA,Bakersfield,Kern County,Bakersfield,3515,1365,0.0106,-0.0097,0.0653,1353
1/31/2020,Trilogy,CA,Riverside-San Bernardino-Ontario,Riverside County,Corona,3520,2361,-0.006,0.0097,0.0233,3727
1/31/2020,San Marin,CA,San Francisco-Oakland-Hayward,Marin County,Novato,3524,3598,0.0045,0.0042,0.0176,1286
1/31/2020,Oakmore,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3528,3047,0.0087,-0.0106,0.0057,1397
1/31/2020,Cresthaven,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Roseville,3532,1948,0.0075,0.001,0.0281,1219
1/31/2020,Park East,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Culver City,3561,3623,-0.0044,-0.0363,0.038,1636
1/31/2020,North Stonehurst,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3566,2597,0.0124,0.0086,-0.0314,1084
1/31/2020,Cuesta Park,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Mountain View,3575,3775,-0.0035,-0.0348,-0.0066,1296
1/31/2020,Sea View Estates,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Oxnard,3585,2570,0.0039,0.0085,0.0434,1231
1/31/2020,Central Menlo Park,CA,San Francisco-Oakland-Hayward,San Mateo County,Menlo Park,3596,9206,0.0044,-0.0129,0.0745,1372
1/31/2020,Congress Springs,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Saratoga,3597,4553,-0.0112,-0.0482,-0.0369,1469
1/31/2020,Rockridge,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3601,3260,-0.0254,-0.0454,0.0081,1138
1/31/2020,Fuller Park,CA,Napa,Napa County,Napa,3607,2754,-0.0141,-0.0105,0.0106,1115
1/31/2020,Vineyard,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Roseville,3608,1858,0.0091,-0.0129,0.0127,1337
1/31/2020,Kendall,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3620,1849,0.0217,0.0305,0.0721,1072
1/31/2020,Trestle Glen,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3623,3011,0.0104,-0.0276,0.0074,1283
1/31/2020,Coronado,CA,San Francisco-Oakland-Hayward,Contra Costa County,Richmond,3627,2484,0.0037,-0.0074,-0.0006,1933
1/31/2020,Marina,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Ventura,3633,3203,0.0207,0.0224,0.0568,1910
1/31/2020,Chevy Chase,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Glendale,3645,3198,-0.0042,0.0276,-0.0011,1451
1/31/2020,Kearny Mesa,CA,San Diego-Carlsbad,San Diego County,San Diego,3652,2508,-0.0023,-0.0012,0.0585,1467
1/31/2020,Boats,CA,San Francisco-Oakland-Hayward,San Mateo County,Foster City,3658,3550,-0.0055,0.0043,0.0168,1251
1/31/2020,Northgate,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3663,1867,0.0091,0.0031,0.0813,1318
1/31/2020,Glenwood Meadows,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3673,1608,0.0162,0.019,0.0483,1218
1/31/2020,Glen Park,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,3685,4119,0.0116,-0.016,-0.031,1080
1/31/2020,Southeast Hillsdale,CA,San Francisco-Oakland-Hayward,San Mateo County,San Mateo,3688,3890,0.0216,0.0386,0.0535,1152
1/31/2020,Rancho Carrillo,CA,San Diego-Carlsbad,San Diego County,Carlsbad,3702,3596,0.0126,-0.0286,-0.0352,1635
1/31/2020,Oakmont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Claremont,3708,2200,-0.0107,-0.0104,0.0028,1169
1/31/2020,Bel Aire,CA,Napa,Napa County,Napa,3714,2856,0.0082,0.0178,0.0395,1165
1/31/2020,Fernside,CA,San Francisco-Oakland-Hayward,Alameda County,Alameda,3715,2983,-0.0051,-0.0012,0.043,1458
1/31/2020,Muscupiabe,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3723,1587,-0.0042,0.0156,0.058,1021
1/31/2020,El Miradero,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Glendale,3724,3933,0.0082,0.013,0.0376,1373
1/31/2020,Vineyard Estates,CA,Napa,Napa County,Napa,3742,3126,-0.0007,-0.0172,-0.0022,1498
1/31/2020,Duveneck - St. Francis,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Palo Alto,3747,3868,0.0023,-0.0325,-0.0205,1410
1/31/2020,Chinatown,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3756,2960,-0.0073,-0.0067,0.0129,1207
1/31/2020,Old Palo Alto,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Palo Alto,3761,4635,0.0202,0.0036,-0.0304,1367
1/31/2020,Turtle Ridge,CA,Los Angeles-Long Beach-Anaheim,Orange County,Irvine,3766,2894,0.0047,0.0075,0.0031,2067
1/31/2020,Estudiollo Estates,CA,San Francisco-Oakland-Hayward,Alameda County,San Leandro,3770,3027,0.007,0.0524,0.0328,1147
1/31/2020,River Park,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3779,1867,0.0009,-0.0151,-0.0124,1495
1/31/2020,Alamitos Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Long Beach,3792,2989,-0.0134,-0.0028,0.0033,1328
1/31/2020,El Dorado Park Estates,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Long Beach,3795,2362,0.0141,0.0222,0.058,1672
1/31/2020,Jefferson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Culver City,3809,2972,0.0072,0.0092,0.0298,1925
1/31/2020,Jollyman,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Cupertino,3810,3574,-0.0105,-0.0297,-0.0072,1394
1/31/2020,Frick,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3823,2616,0.0194,0.0069,0.027,1083
1/31/2020,Laurelwood,CA,San Francisco-Oakland-Hayward,San Mateo County,San Mateo,3838,3628,-0.0181,-0.0291,0.0248,1136
1/31/2020,Rancho,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Burbank,3841,2998,-0.0035,0.0116,0.0347,1049
1/31/2020,Holiday Park,CA,Stockton-Lodi,San Joaquin County,Stockton,3844,1664,0.0139,0.0266,0.0797,1316
1/31/2020,Shafter,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3847,3229,-0.0031,-0.0019,0.0077,1097
1/31/2020,Southwest Village,CA,Sacramento--Roseville--Arden-Arcade,Yolo County,West Sacramento,3855,2304,0.0009,0.0376,0.0338,1262
1/31/2020,Telegraph Hill,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,3856,4550,0.0002,0.0067,0.0427,1099
1/31/2020,North Shoreview,CA,San Francisco-Oakland-Hayward,San Mateo County,San Mateo,3858,3343,-0.0052,-0.0293,0.0617,1157
1/31/2020,East Mesa,CA,Santa Maria-Santa Barbara,Santa Barbara County,Santa Barbara,3860,4797,-0.0047,-0.019,0.0042,1296
1/31/2020,Village 12,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3865,1929,0.0071,0.01,0.0632,1248
1/31/2020,University Heights,CA,San Francisco-Oakland-Hayward,San Mateo County,Menlo Park,3867,4338,0.024,0.014,-0.1109,1352
1/31/2020,Mission Beach,CA,San Diego-Carlsbad,San Diego County,San Diego,3881,3719,-0.001,0.0071,0.0652,2551
1/31/2020,Monterey Vista,CA,Salinas,Monterey County,Monterey,3882,2999,-0.0062,-0.0304,0.0118,1684
1/31/2020,Emerald Estates,CA,Bakersfield,Kern County,Bakersfield,3894,1584,0.0213,0.0427,0.0501,1615
1/31/2020,Eastmont,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3897,2652,0.0124,0.0124,0.0541,1124
1/31/2020,Arrowview,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3916,1642,0.0097,0.029,0.0363,1035
1/31/2020,Tamalpais Valley,CA,San Francisco-Oakland-Hayward,Marin County,Mill Valley,3944,4487,-0.0237,-0.0447,-0.0012,2192
1/31/2020,Colonial Village,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3946,1605,-0.0002,0.0026,0.0558,1282
1/31/2020,Amerige Heights,CA,Los Angeles-Long Beach-Anaheim,Orange County,Fullerton,3960,2147,0.0037,-0.0246,0.0231,1596
1/31/2020,Village 2,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,3970,2176,0.0132,0.0237,0.0571,2783
1/31/2020,Brookfield Village,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3972,2605,0.0147,0.0176,-0.0072,1185
1/31/2020,East Village,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,San Marino,4001,5692,-0.0161,-0.0348,-0.0668,1094
1/31/2020,North Blaney,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Cupertino,4006,3899,0.0042,-0.0192,-0.001,1186
1/31/2020,Stockdale West,CA,Bakersfield,Kern County,Bakersfield,4012,1499,0.0047,0.0158,0.0256,1950
1/31/2020,Naples,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Long Beach,4045,2758,-0.002,0.011,0.0292,1613
1/31/2020,Tahoe Park,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,4053,1786,0.0011,0.0078,0.0435,1955
1/31/2020,Stone Creek,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Rancho Cordova,4059,2148,0.0049,0.0124,0.0287,1633
1/31/2020,28 Palms,CA,San Francisco-Oakland-Hayward,Alameda County,Fremont,4072,2666,-0.0023,-0.013,0.0098,999
1/31/2020,Las Flores,CA,Los Angeles-Long Beach-Anaheim,Orange County,Rancho Santa Margarita,4079,2823,-0.0019,-0.0004,0.0055,1514
1/31/2020,Alta Heights,CA,Napa,Napa County,Napa,4091,2913,-0.0172,-0.0517,-0.0469,1332
1/31/2020,Golf Course Terrace,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,4093,1708,0.0115,0.0105,0.0327,1597
1/31/2020,Hollywood by the Sea,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Oxnard,4094,3099,-0.0011,-0.0154,-0.0693,1181
1/31/2020,Fair Oaks,CA,San Francisco-Oakland-Hayward,San Mateo County,Menlo Park,4101,3431,-0.0191,-0.0588,0.0212,1003
1/31/2020,Vintage,CA,Napa,Napa County,Napa,4155,3005,0.0065,0.0029,-0.018,1341
1/31/2020,Pullman,CA,San Francisco-Oakland-Hayward,Contra Costa County,Richmond,4157,2423,-0.0064,-0.0095,-0.0535,1139
1/31/2020,Natomas Crossing,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,4161,2009,0.0054,0.0376,0.0758,1450
1/31/2020,Cabrillo,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Oxnard,4162,2870,0.0098,0.0311,0.0431,1446
1/31/2020,Hillside,CA,San Francisco-Oakland-Hayward,Alameda County,Albany,4192,2985,-0.0076,-0.0179,-0.005,1283
1/31/2020,Orchard Hills,CA,Los Angeles-Long Beach-Anaheim,Orange County,Irvine,4193,3220,-0.0229,-0.0105,0.0005,2837
1/31/2020,South San Lauren - Fruitvale,CA,Bakersfield,Kern County,Bakersfield,4202,1474,0.0018,-0.0119,0.026,1960
1/31/2020,Aragon,CA,San Francisco-Oakland-Hayward,San Mateo County,San Mateo,4206,3867,0.0095,0.0114,0.0322,1059
1/31/2020,North Park,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,4216,1793,0.0137,0.0145,0.0588,1393
1/31/2020,Browns Valley East,CA,Napa,Napa County,Napa,4219,3169,-0.0047,-0.0241,-0.0165,1135
1/31/2020,Windsor North River Ridge,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Oxnard,4229,2690,0.0016,0.0064,0.0255,1099
1/31/2020,Natomas Creek,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,4232,2082,0.0107,0.0313,0.0816,1363
1/31/2020,Wells,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Ventura,4263,2571,-0.0056,-0.0053,0.004,1171
1/31/2020,Kern City,CA,Bakersfield,Kern County,Bakersfield,4268,1428,0.0096,0.0623,0.0572,1513
1/31/2020,Diamond Heights,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,4270,3737,0.006,-0.0007,-0.001,1746
1/31/2020,Cortez,CA,San Francisco-Oakland-Hayward,Contra Costa County,Richmond,4276,2519,0.0011,-0.0103,-0.018,1220
